Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
161,57680,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",25,uknjiženo,renovirano,useljivo,2010,2
162,123000,Avijatičarsko Naselje,Milete Protića 1,3,centralno grejanje,prazno,ima lift (1),"kablovska, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, plakar",88,uknjiženo,renovirano,useljivo,1980,3
163,164800,Stari Grad,Centar,3,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, TV, sudo mašina, frižider, šporet, ležaj",94,uknjiženo,renovirano,useljivo,1980,3
164,86520,Novo Naselje,Novo Naselje,1.5,centralno grejanje,namešteno,ima lift (1),klima,40,uknjiženo,uobičajeno stanje,useljivo,1980,visoko
165,129200,Podbara,Podbara,3,centralno grejanje,namešteno,ima lift (1),klima,76,uknjiženo,uobičajeno stanje,useljivo,1980,3
166,96730,Adice,Adice,3,podno grejanje,prazno,ima lift (1),Kanalizacija,63,uknjiženo,novo,useljivo,1980,prizemlje
167,166600,Grbavica,Grbavica,4.5,podno grejanje,prazno,ima lift (1),Kanalizacija,117,uknjiženo,uobičajeno stanje,useljivo,1980,6
168,231700,Grbavica,Grbavica,3.5,podno grejanje,prazno,ima lift (1),Kanalizacija,107,uknjiženo,uobičajeno stanje,useljivo,1980,4
169,220600,Grbavica,Grbavica,5,podno grejanje,prazno,ima lift (1),Kanalizacija,157,uknjiženo,uobičajeno stanje,useljivo,1980,5
170,153470,Novo Naselje,"NOVO NASELJE - BISTRICA, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),Kanalizacija,62,uknjiženo,uobičajeno stanje,useljivo,1980,4
171,119000,Novo Naselje,"NOVO NASELJE - BISTRICA, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),Kanalizacija,65,uknjiženo,uobičajeno stanje,useljivo,1980,prizemlje
172,94550,Liman,"LIMAN 4, NOVI SAD",1,centralno grejanje,prazno,ima lift (1),Kanalizacija,34,uknjiženo,uobičajeno stanje,useljivo,1980,5
173,112700,Adice,Adice,4,grejanje na gas,prazno,ima lift (1),Kanalizacija,73,uknjiženo,u izgradnji,useljivo,2023,5
174,129700,Adice,Adice,5,grejanje na gas,prazno,ima lift (1),Kanalizacija,84,uknjiženo,u izgradnji,useljivo,2023,1
175,106600,Adice,Adice,4,grejanje na gas,prazno,ima lift (1),Kanalizacija,69,uknjiženo,u izgradnji,useljivo,2023,1
176,112700,Adice,Adice,4,grejanje na gas,prazno,ima lift (1),Kanalizacija,73,uknjiženo,u izgradnji,useljivo,2023,1
177,87500,Telep,Telep,2,grejanje na gas,prazno,ima lift (1),Kanalizacija,61,uknjiženo,uobičajeno stanje,useljivo,1970,2
178,34500,Sajmište,Sajmište,0.5,grejanje na struju,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",17,uknjiženo,renovirano,useljivo,2010,nisko
179,144200,Detelinara,Nova Detelinara,4.5,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",98,uknjiženo,renovirano,useljivo,2011,3
180,194670,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",76,uknjiženo,renovirano,useljivo,2018,2
181,121540,Bulevar Evrope,Bulevar Evrope,3.5,grejanje na gas,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",75,uknjiženo,renovirano,useljivo,2018,3
182,113300,Banatić,Železnička stanica,3.5,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",78,uknjiženo,renovirano,useljivo,2018,5
183,48930,Podbara,Podbara,1,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",28,uknjiženo,renovirano,useljivo,1961,4
184,247200,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),4,grejanje na gas,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",95,uknjiženo,novo,useljivo,1961,2
185,82000,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",64,uknjiženo,u izgradnji,useljivo,2020,visoko
186,141630,Liman,Liman 3,2,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",62,uknjiženo,u izgradnji,useljivo,2020,visoko
187,121550,Telep,Telep,3,grejanje na gas,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",54,u procesu uknjižavanja,u izgradnji,useljivo,2020,4
188,141550,Telep,Telep,3,grejanje na gas,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",67,u procesu uknjižavanja,u izgradnji,useljivo,2020,2
189,180360,Salajka,Salajka,3.5,grejanje na gas,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",89,uknjiženo,u izgradnji,useljivo,2020,4
190,141630,Liman,Liman 3,2,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",62,uknjiženo,u izgradnji,useljivo,2020,1
191,77250,Rotkvarija,Socijalno,0.5,grejanje na gas,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",25,uknjiženo,u izgradnji,useljivo,2020,3
192,153950,Novo Naselje,DUSANA DANILOVICA,3,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",62,uknjiženo,u izgradnji,useljivo,2020,3
193,195700,Stari Grad,JEVREJSKA,3,grejanje na struju,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",121,uknjiženo,u izgradnji,useljivo,2020,3
194,92700,Rotkvarija,Socijalno,0.5,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",30,uknjiženo,renovirano,useljivo,2020,1
195,309000,Stari Grad,Centar,4.5,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",143,uknjiženo,renovirano,useljivo,2000,3
196,149400,Podbara,BEOGRADSKI KEJ,3,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",71,uknjiženo,renovirano,useljivo,2000,3
197,157000,Bulevar Oslobođenja,NOVOSADSKOG SAJMA,3,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, ležaj, plakar",68,uknjiženo,renovirano,useljivo,2000,3
198,72600,Adice,Adice,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",47,uknjiženo,novo,useljivo,2020,visoko
199,85000,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",38,uknjiženo,uobičajeno stanje,useljivo,2020,4
200,131840,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2020,1
201,144200,Stari Grad,Centar,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",94,uknjiženo,uobičajeno stanje,useljivo,2015,4
202,154500,Novo Naselje,Novo Naselje,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",68,uknjiženo,uobičajeno stanje,useljivo,2015,5
203,86520,Adice,Adice,2,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",42,uknjiženo,uobičajeno stanje,useljivo,2015,3
204,69530,Veternik,Veternička Rampa,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",45,u procesu uknjižavanja,u izgradnji,useljivo,2015,2
205,153470,Banatić,Železnička stanica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",67,uknjiženo,renovirano,useljivo,2015,2
206,131840,Podbara,Podbara,3,etažno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2015,1
207,66950,Adice,Adice,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",41,uknjiženo,uobičajeno stanje,useljivo,2015,2
208,118100,Avijatičarsko Naselje,Avijatičarsko Naselje,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",73,uknjiženo,uobičajeno stanje,useljivo,2021,1
209,96400,Rotkvarija,Socijalno,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",36,uknjiženo,uobičajeno stanje,useljivo,2000,1
210,65920,Podbara,Podbara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",30,uknjiženo,uobičajeno stanje,useljivo,2000,6
211,69530,Adice,Adice,2.5,grejanje na struju,prazno,ima lift (1),"telefon, kablovska",45,uknjiženo,uobičajeno stanje,useljivo,2022,2
212,108150,Bulevar Oslobođenja,Bulevar Oslobođenja,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,2008,1
213,31000,Telep,Severni Telep,0.5,podno grejanje,prazno,ima lift (1),"telefon, kablovska",18,uknjiženo,novo,useljivo,2008,1
214,119590,Adamovićevo Naselje,Cara Dušana,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",43,uknjiženo,renovirano,useljivo,2008,prizemlje
215,103000,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",44,uknjiženo,uobičajeno stanje,useljivo,1999,3
216,26780,Satelit,Satelitska Pijaca,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",14,uknjiženo,uobičajeno stanje,useljivo,1999,5
217,153470,Banatić,Železnička stanica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,1999,2
218,103000,Stari Grad,Kej Žrtava Racije,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",50,uknjiženo,uobičajeno stanje,useljivo,1999,5
219,92700,Novo Naselje,Bistrica,1.5,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska",47,uknjiženo,uobičajeno stanje,useljivo,1999,1
220,97850,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",52,uknjiženo,uobičajeno stanje,useljivo,2017,1
221,51500,Detelinara,Janka Čmelika,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",24,uknjiženo,uobičajeno stanje,useljivo,2007,1
222,119590,Adamovićevo Naselje,Cara Dušana,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",43,uknjiženo,uobičajeno stanje,useljivo,2007,prizemlje
223,123600,Telep,Telep,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",64,uknjiženo,novo,useljivo,2007,prizemlje
224,58700,Sajmište,Sajmište,3.5,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, interfon, klima, frižider, šporet, ležaj",20,uknjiženo,novo,useljivo,2007,2
225,75190,Bulevar Oslobođenja,Bulevar Oslobođenja,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",33,uknjiženo,novo,useljivo,2007,3
226,90150,Stari Grad,DANICICEVA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",34,uknjiženo,novo,useljivo,2007,3
227,103000,Rotkvarija,Socijalno,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",44,uknjiženo,uobičajeno stanje,useljivo,2000,3
228,252508,Rotkvarija,Socijalno,4,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",116,nije uknjiženo,novo,useljivo,2022,4
229,257810,Rotkvarija,Socijalno,4,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",119,nije uknjiženo,novo,useljivo,2022,4
230,232500,Sremska Kamenica,Sremska Kamenica,4.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",124,nije uknjiženo,novo,useljivo,2022,1
231,206331,Sremska Kamenica,Sremska Kamenica,4.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",110,uknjiženo,novo,useljivo,2022,1
232,89800,Bulevar Evrope,Bulevar Evrope,1,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",42,uknjiženo,novo,useljivo,2022,3
233,93000,Stari Grad,Centar,1,centralno grejanje,prazno,ima lift (1),"kablovska, internet, Kanalizacija",36,uknjiženo,novo,useljivo,2022,3
234,45320,Stari Grad,Centar,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",24,uknjiženo,novo,useljivo,2022,6
235,63860,Detelinara,janka cmelika,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",25,uknjiženo,novo,useljivo,2022,visoko
236,79310,Detelinara,Nova Detelinara,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",47,uknjiženo,novo,useljivo,1970,2
237,92700,Novo Naselje,Novo Naselje,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",41,uknjiženo,novo,useljivo,2022,4
238,70820,Grbavica,Grbavica,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",25,uknjiženo,novo,useljivo,2022,3
239,72600,Adice,adice,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, klima",47,uknjiženo,novo,useljivo,2022,visoko
240,164800,Novo Naselje,Novo Naselje,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, klima",76,uknjiženo,uobičajeno stanje,useljivo,1980,2
241,92700,Telep,Telep,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, klima",61,uknjiženo,u izgradnji,useljivo,2015,2
242,46350,Telep,Telep,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, klima",23,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
243,309000,Bulevar Oslobođenja,Bulevar Oslobođenja,5,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",202,uknjiženo,novo,useljivo,2011,3
244,430000,Stari Grad,Kej,5,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",208,uknjiženo,novo,useljivo,2018,5
245,105700,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),interfon,57,uknjiženo,uobičajeno stanje,useljivo,1936,1
246,99500,Grbavica,Futoška,2,centralno grejanje,prazno,ima lift (1),interfon,54,uknjiženo,uobičajeno stanje,useljivo,1936,9
247,108000,Sajmište,Sajmište,2,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon",60,uknjiženo,uobičajeno stanje,useljivo,1936,visoko
248,107120,Slana Bara,Slana Bara,4,podno grejanje,prazno,ima lift (1),interfon,80,uknjiženo,u izgradnji,useljivo,1936,1
249,89720,Adice,Adice,3,podno grejanje,prazno,ima lift (1),interfon,67,uknjiženo,u izgradnji,useljivo,1936,1
251,117830,Salajka,Salajka,3.5,grejanje na gas,prazno,ima lift (1),interfon,65,u procesu uknjižavanja,u izgradnji,useljivo,1936,1
252,113300,Stari Grad,Dunavski Park,2,centralno grejanje,prazno,ima lift (1),interfon,44,uknjiženo,renovirano,useljivo,1936,1
253,127800,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,u procesu uknjižavanja,u izgradnji,useljivo,1936,5
254,69000,Novo Naselje,partizanskih baza,1.5,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska",36,uknjiženo,u izgradnji,useljivo,1936,10
255,75000,Stari Grad,Vuka Karadžića,1,grejanje na gas,namešteno,ima lift (2),"telefon, kablovska",25,uknjiženo,uobičajeno stanje,useljivo,1936,3
256,60000,Novo Naselje,Stanoja Stanojevića,1,grejanje na struju,namešteno,ima lift (2),"telefon, kablovska",28,uknjiženo,uobičajeno stanje,useljivo,1936,visoko
257,97890,Salajka,Temerinska Pijaca,2.5,grejanje na gas,prazno,ima lift (2),"telefon, kablovska",54,u procesu uknjižavanja,uobičajeno stanje,useljivo,1936,visoko
258,77250,Novo Naselje,"NOVO NASELJE - ŠARENGRAD, NOVI SAD",1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",55,uknjiženo,uobičajeno stanje,useljivo,1936,4
259,97850,Detelinara,KRFSKA,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",51,uknjiženo,uobičajeno stanje,useljivo,1936,4
260,108450,Salajka,Salajka,2.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",50,u procesu uknjižavanja,u izgradnji,useljivo,1936,visoko
261,66950,Adice,Adice,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",41,uknjiženo,u izgradnji,useljivo,1936,visoko
262,136710,Salajka,Temerinska Pijaca,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",53,u procesu uknjižavanja,u izgradnji,useljivo,1936,1
263,180360,Salajka,Salajka,3.5,centralno grejanje,namešteno,ima lift (1),"klima, kuhinjski elementi, plakar, ugradni plakar",89,uknjiženo,novo,useljivo,2020,4
264,63000,Telep,Pavla Bakića,1.5,etažno grejanje,namešteno,ima lift (1),"kablovska, internet, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar",41,uknjiženo,novo,useljivo,2010,2
265,105000,Banatić,Banatić,2.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",60,uknjiženo,uobičajeno stanje,useljivo,2001,prizemlje
266,80340,Grbavica,Grbavica,0.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",30,uknjiženo,novo,useljivo,2001,4
267,65920,Podbara,Podbara,0.5,grejanje na struju,prazno,ima lift (1),"telefon, kablovska",30,u procesu uknjižavanja,novo,useljivo,2001,6
268,149560,Stari Grad,Spens,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",66,u procesu uknjižavanja,novo,useljivo,2022,3
269,36000,Sremska Kamenica,Sremska Kamenica,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",26,u procesu uknjižavanja,novo,useljivo,1983,3
270,87550,Stari Grad,Centar,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",39,u procesu uknjižavanja,novo,useljivo,1937,2
271,146260,Detelinara,"DETELINARA, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",71,u procesu uknjižavanja,uobičajeno stanje,useljivo,1970,visoko
272,97900,Salajka,Sajkaska,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",54,nije uknjiženo,u izgradnji,useljivo,2021,2
273,123600,Klisa,Paje Radosavljevica,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",120,uknjiženo,u izgradnji,useljivo,1980,1
274,152300,Telep,Laze Lazarevica,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",87,uknjiženo,u izgradnji,useljivo,2000,2
275,131840,Detelinara,Branka Bajica,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",64,uknjiženo,u izgradnji,useljivo,2010,visoko
276,130000,Banatić,Save Ljubojeva,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",72,uknjiženo,renovirano,useljivo,2010,visoko
277,101500,Salajka,Sajkaska,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",56,nije uknjiženo,u izgradnji,useljivo,2020,2
278,170000,Vidovdansko Naselje,Nova,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",103,nije uknjiženo,u izgradnji,useljivo,2020,prizemlje
279,192600,Detelinara,Svetislava Kasapinovica,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",85,uknjiženo,u izgradnji,useljivo,2010,5
280,133900,Bulevar Evrope,Bulevar Evrope,2.5,centralno grejanje,namešteno,ima lift (2),"telefon, kablovska",62,uknjiženo,novo,useljivo,2010,8
281,153470,Grbavica,Bulevar Cara Lazara,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",50,uknjiženo,novo,useljivo,2010,6
282,215000,Grbavica,Brace Ribnikar 56,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",71,uknjiženo,novo,useljivo,2010,5
283,119300,Petrovaradin,Nema naziv,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",68,nije uknjiženo,u izgradnji,useljivo,2010,2
284,106500,Petrovaradin,Nema naziv,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",57,nije uknjiženo,u izgradnji,useljivo,2010,prizemlje
285,205000,Petrovaradin,Nema naziv,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",87,nije uknjiženo,u izgradnji,useljivo,2010,2
286,166400,Petrovaradin,Nema naziv,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",85,nije uknjiženo,u izgradnji,useljivo,2010,1
287,152650,Petrovaradin,Nema naziv,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",76,nije uknjiženo,u izgradnji,useljivo,2010,prizemlje
288,157000,Bulevar Oslobođenja,Novosadskog Sajma,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",68,uknjiženo,uobičajeno stanje,useljivo,2000,1
